wave length	n	k	Energy	WL	-delta	beta		WL			Energy		Energy	beta	Energy	beta		Energy	delta	beta
								0.0515382766416	0.133570599065844	0.719110253503084	24.0566833195048				24.0566833195048	0.719110253503084		17.08481	-0.0455	0.68781
								0.0515506626432	0.133422765348717	0.719664629942312	24.0509032557227				24.0509032557227	0.719664629942312		17.08773	-0.0456	0.68775
								0.0515630486448	0.133274931631589	0.72021900638154	24.0451259688082				24.0451259688082	0.72021900638154		17.09065	-0.0457	0.68769
								0.0515754346464	0.133127097914462	0.720773382820768	24.0393514567607				24.0393514567607	0.720773382820768		17.09357	-0.0458	0.68763
								0.051587820648	0.132979264197334	0.721327759259996	24.0335797175814				24.0335797175814	0.721327759259996		17.09649	-0.04589	0.68757
								0.0516002066496	0.132831430480207	0.721882135699224	24.0278107492736				24.0278107492736	0.721882135699224		17.09941	-0.04599	0.68751
								0.0516125926512	0.132683596763079	0.722436512138453	24.0220445498425				24.0220445498425	0.722436512138453		17.10233	-0.04609	0.68745
								0.0516249786528	0.132535763045952	0.722990888577681	24.016281117295				24.016281117295	0.722990888577681		17.10525	-0.04618	0.68738
								0.0516373646544	0.132387929328824	0.723545265016909	24.0105204496402				24.0105204496402	0.723545265016909		17.10817	-0.04628	0.68732
								0.051649750656	0.132240095611697	0.724099641456137	24.0047625448889				24.0047625448889	0.724099641456137		17.1111	-0.04638	0.68726
								0.0516621366576	0.132092261894569	0.724654017895365	23.9990074010539				23.9990074010539	0.724654017895365		17.11402	-0.04648	0.6872
								0.0516745226592	0.131944428177442	0.725208394334593	23.9932550161499				23.9932550161499	0.725208394334593		17.11695	-0.04657	0.68714
								0.0516869086608	0.131796594460314	0.725762770773822	23.9875053881934				23.9875053881934	0.725762770773822		17.11988	-0.04667	0.68708
								0.0516992946624	0.131648760743187	0.72631714721305	23.981758515203				23.981758515203	0.72631714721305		17.12281	-0.04677	0.68702
								0.051711680664	0.131500927026059	0.726871523652278	23.976014395199				23.976014395199	0.726871523652278		17.12574	-0.04687	0.68696
								0.0517240666656	0.131353093308932	0.727425900091506	23.9702730262038				23.9702730262038	0.727425900091506		17.12867	-0.04696	0.6869
								0.0517364526672	0.131205259591804	0.727980276530734	23.9645344062415				23.9645344062415	0.727980276530734		17.1316	-0.04706	0.68684
								0.0517488386688	0.131057425874677	0.728534652969962	23.9587985333382				23.9587985333382	0.728534652969962		17.13453	-0.04716	0.68678
								0.0517612246704	0.130909592157549	0.729089029409191	23.9530654055218				23.9530654055218	0.729089029409191		17.13746	-0.04726	0.68672
								0.051773610672	0.130761758440422	0.729643405848419	23.9473350208222				23.9473350208222	0.729643405848419		17.1404	-0.04735	0.68665
								0.0517859966736	0.130613924723294	0.730197782287647	23.9416073772711				23.9416073772711	0.730197782287647		17.14333	-0.04745	0.68659
								0.0517983826752	0.130466091006167	0.730752158726875	23.9358824729022				23.9358824729022	0.730752158726875		17.14627	-0.04755	0.68653
								0.0518107686768	0.130318257289039	0.731306535166103	23.9301603057509				23.9301603057509	0.731306535166103		17.14921	-0.04765	0.68647
								0.0518231546784	0.130170423571912	0.731860911605331	23.9244408738546				23.9244408738546	0.731860911605331		17.15215	-0.04774	0.68641
								0.05183554068	0.130022589854784	0.73241528804456	23.9187241752525				23.9187241752525	0.73241528804456		17.15509	-0.04784	0.68635
								0.0518479266816	0.129874756137657	0.732969664483788	23.9130102079858				23.9130102079858	0.732969664483788		17.15803	-0.04794	0.68629
								0.0518603126832	0.129726922420529	0.733524040923016	23.9072989700975				23.9072989700975	0.733524040923016		17.16097	-0.04803	0.68623
								0.0518726986848	0.129579088703402	0.734078417362244	23.9015904596324				23.9015904596324	0.734078417362244		17.16391	-0.04813	0.68617
								0.0518850846864	0.129431254986274	0.734632793801472	23.8958846746372				23.8958846746372	0.734632793801472		17.16685	-0.04823	0.68611
								0.051897470688	0.129283421269146	0.735187170240701	23.8901816131606				23.8901816131606	0.735187170240701		17.1698	-0.04833	0.68605
								0.0519098566896	0.129135587552019	0.735741546679929	23.884481273253				23.884481273253	0.735741546679929		17.17274	-0.04842	0.68598
								0.0519222426912	0.128987753834892	0.736295923119157	23.8787836529668				23.8787836529668	0.736295923119157		17.17569	-0.04852	0.68592
								0.0519346286928	0.128839920117764	0.736850299558385	23.873088750356				23.873088750356	0.736850299558385		17.17864	-0.04862	0.68586
								0.0519470146944	0.128692086400636	0.737404675997613	23.8673965634768				23.8673965634768	0.737404675997613		17.18159	-0.04872	0.6858
								0.051959400696	0.128544252683509	0.737959052436841	23.861707090387				23.861707090387	0.737959052436841		17.18454	-0.04881	0.68574
								0.0519717866976	0.128396418966381	0.73851342887607	23.8560203291463				23.8560203291463	0.73851342887607		17.18749	-0.04891	0.68568
								0.0519841726992	0.128248585249254	0.739067805315298	23.8503362778163				23.8503362778163	0.739067805315298		17.19044	-0.04901	0.68562
								0.0519965587008	0.128100751532126	0.739622181754526	23.8446549344606				23.8446549344606	0.739622181754526		17.19339	-0.04911	0.68556
								0.0520089447024	0.127929037934039	0.740216828534879	23.8389762971443				23.8389762971443	0.740216828534879		17.19635	-0.0492	0.6855
								0.052021330704	0.127706223593844	0.740897650129922	23.8333003639345				23.8333003639345	0.740897650129922		17.1993	-0.0493	0.68544
								0.0520337167056	0.127483409253648	0.741578471724965	23.8276271329003				23.8276271329003	0.741578471724965		17.20226	-0.0494	0.68538
								0.0520461027072	0.127260594913452	0.742259293320008	23.8219566021123				23.8219566021123	0.742259293320008		17.20521	-0.0495	0.68532
								0.0520584887088	0.127037780573256	0.742940114915051	23.8162887696434				23.8162887696434	0.742940114915051		17.20817	-0.04959	0.68525
								0.0520708747104	0.12681496623306	0.743620936510094	23.8106236335678				23.8106236335678	0.743620936510094		17.21113	-0.04969	0.68519
								0.052083260712	0.126592151892864	0.744301758105137	23.804961191962				23.804961191962	0.744301758105137		17.21409	-0.04979	0.68513
								0.0520956467136	0.126369337552668	0.74498257970018	23.799301442904				23.799301442904	0.74498257970018		17.21705	-0.04988	0.68507
								0.0521080327152	0.126146523212472	0.745663401295223	23.7936443844739				23.7936443844739	0.745663401295223		17.22001	-0.04998	0.68501
								0.0521204187168	0.125923708872277	0.746344222890266	23.7879900147533				23.7879900147533	0.746344222890266		17.22297	-0.0501	0.68495
								0.0521328047184	0.125700894532081	0.747025044485309	23.7823383318259				23.7823383318259	0.747025044485309		17.22594	-0.05023	0.68489
								0.05214519072	0.125478080191885	0.747705866080352	23.7766893337772				23.7766893337772	0.747705866080352		17.2289	-0.05035	0.68482
								0.0521575767216	0.125255265851689	0.748386687675395	23.7710430186943				23.7710430186943	0.748386687675395		17.23187	-0.05048	0.68476
								0.0521699627232	0.125032451511493	0.749067509270438	23.7653993846663				23.7653993846663	0.749067509270438		17.23484	-0.0506	0.6847
								0.0521823487248	0.124809637171297	0.749748330865481	23.7597584297841				23.7597584297841	0.749748330865481		17.2378	-0.05073	0.68464
								0.0521947347264	0.124586822831101	0.750429152460524	23.7541201521404				23.7541201521404	0.750429152460524		17.24077	-0.05085	0.68457
								0.052207120728	0.124364008490905	0.751109974055567	23.7484845498297				23.7484845498297	0.751109974055567		17.24374	-0.05098	0.68451
								0.0522195067296	0.124141194150709	0.75179079565061	23.7428516209482				23.7428516209482	0.75179079565061		17.24671	-0.0511	0.68445
								0.0522318927312	0.123918379810514	0.752471617245653	23.7372213635942				23.7372213635942	0.752471617245653		17.24969	-0.05123	0.68439
								0.0522442787328	0.123695565470318	0.753152438840696	23.7315937758674				23.7315937758674	0.753152438840696		17.25266	-0.05135	0.68432
								0.0522566647344	0.123472751130122	0.753833260435739	23.7259688558697				23.7259688558697	0.753833260435739		17.25563	-0.05148	0.68426
								0.052269050736	0.123249936789926	0.754514082030782	23.7203466017045				23.7203466017045	0.754514082030782		17.25861	-0.0516	0.6842
								0.0522814367376	0.12302712244973	0.755194903625825	23.7147270114772				23.7147270114772	0.755194903625825		17.26158	-0.05173	0.68414
								0.0522938227392	0.122804308109534	0.755875725220868	23.7091100832948				23.7091100832948	0.755875725220868		17.26456	-0.05185	0.68407
								0.0523062087408	0.122581493769338	0.756556546815911	23.7034958152663				23.7034958152663	0.756556546815911		17.26754	-0.05198	0.68401
								0.0523185947424	0.122358679429142	0.757237368410954	23.6978842055024				23.6978842055024	0.757237368410954		17.27052	-0.0521	0.68395
								0.052330980744	0.122135865088947	0.757918190005997	23.6922752521154				23.6922752521154	0.757918190005997		17.2735	-0.05223	0.68389
								0.0523433667456	0.121913050748751	0.75859901160104	23.6866689532198				23.6866689532198	0.75859901160104		17.27648	-0.05236	0.68382
								0.0523557527472	0.121690236408555	0.759279833196083	23.6810653069315				23.6810653069315	0.759279833196083		17.27946	-0.05248	0.68376
								0.0523681387488	0.121467422068359	0.759960654791126	23.6754643113683				23.6754643113683	0.759960654791126		17.28245	-0.05261	0.6837
								0.0523805247504	0.121244607728163	0.760641476386169	23.66986596465				23.66986596465	0.760641476386169		17.28543	-0.05273	0.68363
								0.052392910752	0.121021793387967	0.761322297981212	23.6642702648978				23.6642702648978	0.761322297981212		17.28842	-0.05286	0.68357
								0.0524052967536	0.120798979047771	0.762003119576254	23.658677210235				23.658677210235	0.762003119576254		17.2914	-0.05298	0.68351
								0.0524176827552	0.120576164707575	0.762683941171297	23.6530867987865				23.6530867987865	0.762683941171297		17.29439	-0.05311	0.68345
								0.0524300687568	0.12035335036738	0.76336476276634	23.647499028679				23.647499028679	0.76336476276634		17.29738	-0.05323	0.68338
								0.0524424547584	0.120130536027184	0.764045584361383	23.6419138980409				23.6419138980409	0.764045584361383		17.30037	-0.05336	0.68332
								0.05245484076	0.119907721686988	0.764726405956426	23.6363314050026				23.6363314050026	0.764726405956426		17.30336	-0.05348	0.68326
								0.0524672267616	0.119684907346792	0.76540722755147	23.6307515476961				23.6307515476961	0.76540722755147		17.30635	-0.05361	0.6832
								0.0524796127632	0.119462093006596	0.766088049146513	23.625174324255				23.625174324255	0.766088049146513		17.30934	-0.05373	0.68313
								0.0524919987648	0.1192392786664	0.766768870741555	23.6195997328151				23.6195997328151	0.766768870741555		17.31234	-0.05386	0.68307
								0.0525043847664	0.119016464326204	0.767449692336598	23.6140277715135				23.6140277715135	0.767449692336598		17.31533	-0.05398	0.68301
								0.052516770768	0.118793649986008	0.768130513931641	23.6084584384893				23.6084584384893	0.768130513931641		17.31833	-0.05411	0.68295
								0.0525291567696	0.118570835645812	0.768811335526684	23.6028917318834				23.6028917318834	0.768811335526684		17.32132	-0.05423	0.68288
								0.0525415427712	0.118348021305617	0.769492157121727	23.5973276498383				23.5973276498383	0.769492157121727		17.32432	-0.05436	0.68282
								0.0525539287728	0.118125206965421	0.77017297871677	23.5917661904983				23.5917661904983	0.77017297871677		17.32732	-0.05448	0.68276
								0.0525663147744	0.117902392625225	0.770853800311813	23.5862073520095				23.5862073520095	0.770853800311813		17.33032	-0.05461	0.6827
								0.052578700776	0.117679578285029	0.771534621906856	23.5806511325197				23.5806511325197	0.771534621906856		17.33332	-0.05473	0.68263
								0.0525910867776	0.117456763944833	0.772215443501899	23.5750975301785				23.5750975301785	0.772215443501899		17.33632	-0.05486	0.68257
								0.0526034727792	0.117233949604637	0.772896265096942	23.5695465431371				23.5695465431371	0.772896265096942		17.33933	-0.05498	0.68251
								0.0526158587808	0.117011135264441	0.773577086691985	23.5639981695486				23.5639981695486	0.773577086691985		17.34233	-0.05511	0.68245
								0.0526282447824	0.116788320924245	0.774257908287028	23.5584524075678				23.5584524075678	0.774257908287028		17.34533	-0.05523	0.68238
								0.052640630784	0.116565506584049	0.774938729882071	23.5529092553512				23.5529092553512	0.774938729882071		17.34834	-0.05536	0.68232
								0.0526530167856	0.116342692243854	0.775619551477114	23.5473687110571				23.5473687110571	0.775619551477114		17.35135	-0.05548	0.68226
								0.0526654027872	0.116119877903658	0.776300373072157	23.5418307728453				23.5418307728453	0.776300373072157		17.35436	-0.05561	0.6822
								0.0526777887888	0.115897063563462	0.7769811946672	23.5362954388778				23.5362954388778	0.7769811946672		17.35737	-0.05573	0.68213
								0.0526901747904	0.115674249223266	0.777662016262243	23.5307627073178				23.5307627073178	0.777662016262243		17.36038	-0.05586	0.68207
								0.052702560792	0.11545143488307	0.778342837857286	23.5252325763306				23.5252325763306	0.778342837857286		17.36339	-0.05598	0.68201
								0.0527149467936	0.115228620542874	0.779023659452329	23.519705044083				23.519705044083	0.779023659452329		17.3664	-0.05611	0.68195
								0.0527273327952	0.115005806202678	0.779704481047372	23.5141801087437				23.5141801087437	0.779704481047372		17.36941	-0.05623	0.68188
								0.0527397187968	0.114782991862483	0.780385302642415	23.508657768483				23.508657768483	0.780385302642415		17.37243	-0.05636	0.68182
								0.0527521047984	0.114560177522287	0.781066124237458	23.5031380214729				23.5031380214729	0.781066124237458		17.37544	-0.05649	0.68176
								0.0527644908	0.114337363182091	0.781746945832501	23.4976208658873				23.4976208658873	0.781746945832501		17.37846	-0.05661	0.68169
								0.0527768768016	0.114114548841895	0.782427767427544	23.4921062999016				23.4921062999016	0.782427767427544		17.38148	-0.05674	0.68163
								0.0527892628032	0.113891734501699	0.783108589022587	23.4865943216931				23.4865943216931	0.783108589022587		17.3845	-0.05686	0.68157
