energy_ev,selected_grazing_angle_deg,selected_efficiency,precise_fwhm_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
2100.000000,2.461495,0.46115361,0.12159461,0,0,not_needed,0,0,bragg,auto_sparse,2020.000000,2.606121,0,0,0,voigt,voigt,0,2.46149535,0.11097566
2110.000000,2.444243,0.46333151,0.12228399,0,0,not_needed,0,0,bragg,auto_sparse,2030.000000,2.587369,0,0,0,voigt,voigt,0,2.44424330,0.11109126
2120.000000,2.427064,0.46563390,0.12105322,0,0,not_needed,0,0,bragg,auto_sparse,2040.000000,2.568823,0,0,0,voigt,voigt,0,2.42706397,0.10896655
2130.000000,2.410064,0.46793656,0.12072059,0,0,not_needed,0,0,bragg,auto_sparse,2050.000000,2.550505,0,0,0,voigt,voigt,0,2.41006369,0.10856001
2140.000000,2.393313,0.47000318,0.12000624,0,0,not_needed,0,0,bragg,auto_sparse,2060.000000,2.532366,0,0,0,voigt,voigt,0,2.39331294,0.10836923
2150.000000,2.376717,0.47208511,0.12206768,0,0,not_needed,0,0,bragg,auto_sparse,2070.000000,2.514380,0,0,0,voigt,voigt,0,2.37671714,0.10819397
2160.000000,2.360209,0.47426254,0.11931952,0,0,not_needed,0,0,bragg,auto_sparse,2080.000000,2.496527,0,0,0,voigt,voigt,0,2.36020913,0.10886968
2170.000000,2.343861,0.47645102,0.12002572,0,0,not_needed,0,0,bragg,auto_sparse,2090.000000,2.478913,0,0,0,voigt,voigt,0,2.34386098,0.10696108
2180.000000,2.327655,0.47861473,0.11854418,0,0,not_needed,0,0,bragg,auto_sparse,2100.000000,2.461495,0,0,0,voigt,voigt,0,2.32765487,0.10674961
2190.000000,2.311706,0.48058215,0.12015514,0,0,not_needed,0,0,bragg,auto_sparse,2110.000000,2.444243,0,0,0,voigt,voigt,0,2.31170553,0.10647290
2200.000000,2.295820,0.48267635,0.11786664,0,0,not_needed,0,0,bragg,auto_sparse,2120.000000,2.427064,0,0,0,voigt,voigt,0,2.29581979,0.10753732
2210.000000,2.280100,0.48476135,0.11931627,0,0,not_needed,0,0,bragg,auto_sparse,2140.000000,2.393313,0,0,0,voigt,voigt,0,2.28010011,0.10592154
2220.000000,2.264474,0.48692349,0.11895731,0,0,not_needed,0,0,bragg,auto_sparse,2140.000000,2.393313,0,0,0,voigt,voigt,0,2.26447377,0.10561837
2230.000000,2.249051,0.48891579,0.11838632,0,0,not_needed,0,0,bragg,auto_sparse,2150.000000,2.376717,0,0,0,voigt,voigt,0,2.24905144,0.10504332
2240.000000,2.233771,0.49083488,0.11658744,0,0,not_needed,0,0,bragg,auto_sparse,2160.000000,2.360209,0,0,0,voigt,voigt,0,2.23377147,0.10452196
2250.000000,2.218640,0.49274377,0.11795361,0,0,not_needed,0,0,bragg,auto_sparse,2170.000000,2.343861,0,0,0,voigt,voigt,0,2.21864009,0.10487876
2260.000000,2.203578,0.49478211,0.11574227,0,0,not_needed,0,0,bragg,auto_sparse,2180.000000,2.327655,0,0,0,voigt,voigt,0,2.20357769,0.10562304
2270.000000,2.188669,0.49686276,0.11717645,0,0,not_needed,0,0,bragg,auto_sparse,2190.000000,2.311706,0,0,0,voigt,voigt,0,2.18866937,0.10464317
2280.000000,2.173925,0.49889446,0.11663257,0,0,not_needed,0,0,bragg,auto_sparse,2200.000000,2.295820,0,0,0,voigt,voigt,0,2.17392495,0.10429472
2290.000000,2.159353,0.50084864,0.11528501,0,0,not_needed,0,0,bragg,auto_sparse,2210.000000,2.280100,0,0,0,voigt,voigt,0,2.15935315,0.10290258
2300.000000,2.144856,0.50288172,0.11415798,0,0,not_needed,0,0,bragg,auto_sparse,2220.000000,2.264474,0,0,0,voigt,voigt,0,2.14485567,0.10272573
2310.000000,2.130454,0.50494088,0.11366911,0,0,not_needed,0,0,bragg,auto_sparse,2230.000000,2.249051,0,0,0,voigt,voigt,0,2.13045395,0.10359024
2320.000000,2.116213,0.50694114,0.11498579,0,0,not_needed,0,0,bragg,auto_sparse,2250.000000,2.218640,0,0,0,voigt,voigt,0,2.11621260,0.10357394
2330.000000,2.102075,0.50894184,0.11453701,0,0,not_needed,0,0,bragg,auto_sparse,2250.000000,2.218640,0,0,0,voigt,voigt,0,2.10207466,0.10333304
2340.000000,2.088141,0.51074356,0.11425973,0,0,not_needed,0,0,bragg,auto_sparse,2260.000000,2.203578,0,0,0,voigt,voigt,0,2.08814139,0.10307201
2350.000000,2.074327,0.51255337,0.11417651,0,0,not_needed,0,0,bragg,auto_sparse,2270.000000,2.188669,0,0,0,voigt,voigt,0,2.07432731,0.10128046
2360.000000,2.060569,0.51444646,0.11225087,0,0,not_needed,0,0,bragg,auto_sparse,2280.000000,2.173925,0,0,0,voigt,voigt,0,2.06056904,0.10081420
2370.000000,2.046931,0.51633326,0.11352418,0,0,not_needed,0,0,bragg,auto_sparse,2290.000000,2.159353,0,0,0,voigt,voigt,0,2.04693132,0.10128325
2380.000000,2.033333,0.51834059,0.11131548,0,0,not_needed,0,0,bragg,auto_sparse,2300.000000,2.144856,0,0,0,voigt,voigt,0,2.03333315,0.10048513
2390.000000,2.020003,0.52006043,0.11207773,0,0,not_needed,0,0,bragg,auto_sparse,2310.000000,2.130454,0,0,0,voigt,voigt,0,2.02000303,0.10205668
2400.000000,2.006794,0.52173910,0.11258298,0,0,not_needed,0,0,bragg,auto_sparse,2320.000000,2.116213,0,0,0,voigt,voigt,0,2.00679381,0.10000367
2410.000000,1.993649,0.52347472,0.11106270,0,0,not_needed,0,0,bragg,auto_sparse,2330.000000,2.102075,0,0,0,voigt,voigt,0,1.99364928,0.09928581
2420.000000,1.980572,0.52525890,0.11021591,0,0,not_needed,0,0,bragg,auto_sparse,2340.000000,2.088141,0,0,0,voigt,voigt,0,1.98057237,0.09911905
2430.000000,1.967601,0.52704686,0.10983166,0,0,not_needed,0,0,bragg,auto_sparse,2350.000000,2.074327,0,0,0,voigt,voigt,0,1.96760057,0.09889754
2440.000000,1.954727,0.52883210,0.10966494,0,0,not_needed,0,0,bragg,auto_sparse,2360.000000,2.060569,0,0,0,voigt,voigt,0,1.95472678,0.09843680
2450.000000,1.942004,0.53033159,0.10958567,0,0,not_needed,0,0,bragg,auto_sparse,2370.000000,2.046931,0,0,0,voigt,voigt,0,1.94200432,0.09957467
2460.000000,1.929463,0.53142535,0.11032324,0,0,not_needed,0,0,bragg,auto_sparse,2380.000000,2.033333,0,0,0,voigt,voigt,0,1.92946283,0.09989451
2470.000000,1.916978,0.53216875,0.10869949,0,0,not_needed,0,0,bragg,auto_sparse,2390.000000,2.020003,0,0,0,voigt,voigt,0,1.91697818,0.09771876
2480.000000,1.904597,0.53252118,0.11002593,0,0,not_needed,0,0,bragg,auto_sparse,2400.000000,2.006794,0,0,0,voigt,voigt,0,1.90459685,0.09768957
2490.000000,1.892232,0.53285558,0.10963673,0,0,not_needed,0,0,bragg,auto_sparse,2410.000000,1.993649,0,0,0,voigt,voigt,0,1.89223214,0.09865857
2500.000000,1.880007,0.53345193,0.10810873,0,0,not_needed,0,0,bragg,auto_sparse,2420.000000,1.980572,0,0,0,voigt,voigt,0,1.88000708,0.09679546
2510.000000,1.867899,0.53465451,0.10735071,0,0,not_needed,0,0,bragg,auto_sparse,2430.000000,1.967601,0,0,0,voigt,voigt,0,1.86789900,0.09680230
2520.000000,1.855924,0.53665598,0.10714063,0,0,not_needed,0,0,bragg,auto_sparse,2440.000000,1.954727,0,0,0,voigt,voigt,0,1.85592392,0.09676907
2530.000000,1.844039,0.53934581,0.10689919,0,0,not_needed,0,0,bragg,auto_sparse,2450.000000,1.942004,0,0,0,voigt,voigt,0,1.84403920,0.09660640
2540.000000,1.832323,0.54216631,0.10787410,0,0,not_needed,0,0,bragg,auto_sparse,2460.000000,1.929463,0,0,0,voigt,voigt,0,1.83232266,0.09597995
2550.000000,1.820574,0.54494417,0.10779273,0,0,not_needed,0,0,bragg,auto_sparse,2470.000000,1.916978,0,0,0,voigt,voigt,0,1.82057445,0.09643927
2560.000000,1.808937,0.54728911,0.10650005,0,0,not_needed,0,0,bragg,auto_sparse,2480.000000,1.904597,0,0,0,voigt,voigt,0,1.80893739,0.09526151
2570.000000,1.797358,0.54930280,0.10560791,0,0,not_needed,0,0,bragg,auto_sparse,2490.000000,1.892232,0,0,0,voigt,voigt,0,1.79735803,0.09530687
2580.000000,1.786030,0.55086043,0.10593434,0,0,not_needed,0,0,bragg,auto_sparse,2500.000000,1.880007,0,0,0,voigt,voigt,0,1.78603002,0.09475746
2590.000000,1.774649,0.55263128,0.10560801,0,0,not_needed,0,0,bragg,auto_sparse,2510.000000,1.867899,0,0,0,voigt,voigt,0,1.77464888,0.09656713
2600.000000,1.763435,0.55433967,0.10600307,0,0,not_needed,0,0,bragg,auto_sparse,2520.000000,1.855924,0,0,0,voigt,voigt,0,1.76343537,0.09657111
2610.000000,1.752338,0.55601308,0.10546845,0,0,not_needed,0,0,bragg,auto_sparse,2530.000000,1.844039,0,0,0,voigt,voigt,0,1.75233770,0.09413770
2620.000000,1.741236,0.55777216,0.10461030,0,0,not_needed,0,0,bragg,auto_sparse,2540.000000,1.832323,0,0,0,voigt,voigt,0,1.74123580,0.09376961
2630.000000,1.730207,0.55949551,0.10422846,0,0,not_needed,0,0,bragg,auto_sparse,2550.000000,1.820574,0,0,0,voigt,voigt,0,1.73020716,0.09353878
2640.000000,1.719322,0.56104201,0.10380916,0,0,not_needed,0,0,bragg,auto_sparse,2560.000000,1.808937,0,0,0,voigt,voigt,0,1.71932232,0.09329714
2650.000000,1.708529,0.56254660,0.10503889,0,0,not_needed,0,0,bragg,auto_sparse,2570.000000,1.797358,0,0,0,voigt,voigt,0,1.70852922,0.09493722
2660.000000,1.697800,0.56409868,0.10354989,0,0,not_needed,0,0,bragg,auto_sparse,2580.000000,1.786030,0,0,0,voigt,voigt,0,1.69780019,0.09465541
2670.000000,1.687199,0.56559494,0.10436252,0,0,not_needed,0,0,bragg,auto_sparse,2590.000000,1.774649,0,0,0,voigt,voigt,0,1.68719873,0.09464158
2680.000000,1.676610,0.56717754,0.10269451,0,0,not_needed,0,0,bragg,auto_sparse,2600.000000,1.763435,0,0,0,voigt,voigt,0,1.67661018,0.09298489
2690.000000,1.666139,0.56864864,0.10393340,0,0,not_needed,0,0,bragg,auto_sparse,2610.000000,1.752338,0,0,0,voigt,voigt,0,1.66613877,0.09395016
2700.000000,1.655758,0.57002201,0.10235036,0,0,not_needed,0,0,bragg,auto_sparse,2620.000000,1.741236,0,0,0,voigt,voigt,0,1.65575772,0.09185613
2710.000000,1.645378,0.57139096,0.10183863,0,0,not_needed,0,0,bragg,auto_sparse,2630.000000,1.730207,0,0,0,voigt,voigt,0,1.64537803,0.09204045
2720.000000,1.635200,0.57250284,0.10272213,0,0,not_needed,0,0,bragg,auto_sparse,2640.000000,1.719322,0,0,0,voigt,voigt,0,1.63519994,0.09381860
2730.000000,1.625140,0.57355862,0.10291240,0,0,not_needed,0,0,bragg,auto_sparse,2650.000000,1.708529,0,0,0,voigt,voigt,0,1.62514014,0.09216274
2740.000000,1.615038,0.57470164,0.10271608,0,0,not_needed,0,0,bragg,auto_sparse,2660.000000,1.697800,0,0,0,voigt,voigt,0,1.61503845,0.09287992
2750.000000,1.605097,0.57529417,0.10102446,0,0,not_needed,0,0,bragg,auto_sparse,2670.000000,1.687199,0,0,0,voigt,voigt,0,1.60509735,0.09084126
2760.000000,1.595166,0.57505737,0.10080923,0,0,not_needed,0,0,bragg,auto_sparse,2680.000000,1.676610,0,0,0,voigt,voigt,0,1.59516550,0.09055940
2770.000000,1.585193,0.57363640,0.10042550,0,0,not_needed,0,0,bragg,auto_sparse,2690.000000,1.666139,0,0,0,voigt,voigt,0,1.58519318,0.09106543
2780.000000,1.575401,0.57067257,0.10004900,0,0,not_needed,0,0,bragg,auto_sparse,2700.000000,1.655758,0,0,0,voigt,voigt,0,1.57540117,0.09041656
2790.000000,1.565745,0.56671729,0.10127741,0,0,not_needed,0,0,bragg,auto_sparse,2710.000000,1.645378,0,0,0,voigt,voigt,0,1.56574543,0.09223745
2800.000000,1.556270,0.56298405,0.10042679,0,0,not_needed,0,0,bragg,auto_sparse,2720.000000,1.635200,0,0,0,voigt,voigt,0,1.55626987,0.08983363
2810.000000,1.546728,0.56118684,0.10077383,0,0,not_needed,0,0,bragg,auto_sparse,2730.000000,1.625140,0,0,0,voigt,voigt,0,1.54672789,0.09012759
2820.000000,1.537277,0.56199857,0.10024317,0,0,not_needed,0,0,bragg,auto_sparse,2740.000000,1.615038,0,0,0,voigt,voigt,0,1.53727673,0.08953881
2830.000000,1.527860,0.56553243,0.09987776,0,0,not_needed,0,0,bragg,auto_sparse,2750.000000,1.605097,0,0,0,voigt,voigt,0,1.52786008,0.08932761
2840.000000,1.518487,0.57103355,0.09896072,0,0,not_needed,0,0,bragg,auto_sparse,2760.000000,1.595166,0,0,0,voigt,voigt,0,1.51848736,0.08890265
2850.000000,1.509086,0.57729802,0.09842378,0,0,not_needed,0,0,bragg,auto_sparse,2770.000000,1.585193,0,0,0,voigt,voigt,0,1.50908612,0.08907494
2860.000000,1.499802,0.58280966,0.09929098,0,0,not_needed,0,0,bragg,auto_sparse,2780.000000,1.575401,0,0,0,voigt,voigt,0,1.49980151,0.09037960
2870.000000,1.490803,0.58657019,0.09958690,0,0,not_needed,0,0,bragg,auto_sparse,2790.000000,1.565745,0,0,0,voigt,voigt,0,1.49080319,0.08969972
2880.000000,1.481785,0.58920897,0.09770017,0,0,not_needed,0,0,bragg,auto_sparse,2800.000000,1.556270,0,0,0,voigt,voigt,0,1.48178492,0.08831383
2890.000000,1.472891,0.59098496,0.09835054,0,0,not_needed,0,0,bragg,auto_sparse,2810.000000,1.546728,0,0,0,voigt,voigt,0,1.47289098,0.08804919
2900.000000,1.463864,0.59277155,0.09730705,0,0,not_needed,0,0,bragg,auto_sparse,2820.000000,1.537277,0,0,0,voigt,voigt,0,1.46386404,0.08819948
2910.000000,1.454938,0.59452949,0.09787330,0,0,not_needed,0,0,bragg,auto_sparse,2830.000000,1.527860,0,0,0,voigt,voigt,0,1.45493837,0.08906536
2920.000000,1.446280,0.59607053,0.09713292,0,0,not_needed,0,0,bragg,auto_sparse,2840.000000,1.518487,0,0,0,voigt,voigt,0,1.44627952,0.08730866
2930.000000,1.437360,0.59807690,0.09689678,0,0,not_needed,0,0,bragg,auto_sparse,2850.000000,1.509086,0,0,0,voigt,voigt,0,1.43736049,0.08782927
2940.000000,1.428753,0.59956561,0.09773574,0,0,not_needed,0,0,bragg,auto_sparse,2860.000000,1.499802,0,0,0,voigt,voigt,0,1.42875295,0.08785590
2950.000000,1.420074,0.60104599,0.09757556,0,0,not_needed,0,0,bragg,auto_sparse,2870.000000,1.490803,0,0,0,voigt,voigt,0,1.42007353,0.08873229
2960.000000,1.411655,0.60211903,0.09728058,0,0,not_needed,0,0,bragg,auto_sparse,2880.000000,1.481785,0,0,0,voigt,voigt,0,1.41165476,0.08766549
2970.000000,1.403116,0.60348676,0.09578473,0,0,not_needed,0,0,bragg,auto_sparse,2890.000000,1.472891,0,0,0,voigt,voigt,0,1.40311608,0.08699001
2980.000000,1.394851,0.60456942,0.09608968,0,0,not_needed,0,0,bragg,auto_sparse,2900.000000,1.463864,0,0,0,voigt,voigt,0,1.39485052,0.08628241
2990.000000,1.386352,0.60611621,0.09679909,0,0,not_needed,0,0,bragg,auto_sparse,2910.000000,1.454938,0,0,0,voigt,voigt,0,1.38635238,0.08804202
3000.000000,1.378172,0.60719834,0.09527429,0,0,not_needed,0,0,bragg,auto_sparse,2920.000000,1.446280,0,0,0,voigt,voigt,0,1.37817212,0.08577171
3010.000000,1.369848,0.60848307,0.09468088,0,0,not_needed,0,0,bragg,auto_sparse,2930.000000,1.437360,0,0,0,voigt,voigt,0,1.36984828,0.08568895
3020.000000,1.361549,0.60972581,0.09612503,0,0,not_needed,0,0,bragg,auto_sparse,2940.000000,1.428753,0,0,0,voigt,voigt,0,1.36154909,0.08733518
3030.000000,1.353404,0.61080794,0.09592782,0,0,not_needed,0,0,bragg,auto_sparse,2950.000000,1.420074,0,0,0,voigt,voigt,0,1.35340353,0.08675659
3040.000000,1.345450,0.61168484,0.09528847,0,0,not_needed,0,0,bragg,auto_sparse,2960.000000,1.411655,0,0,0,voigt,voigt,0,1.34544972,0.08563958
3050.000000,1.337480,0.61273444,0.09502064,0,0,not_needed,0,0,bragg,auto_sparse,2970.000000,1.403116,0,0,0,voigt,voigt,0,1.33747993,0.08563635
3060.000000,1.329442,0.61398756,0.09533031,0,0,not_needed,0,0,bragg,auto_sparse,2980.000000,1.394851,0,0,0,voigt,voigt,0,1.32944214,0.08669816
3070.000000,1.321699,0.61474732,0.09363894,0,0,not_needed,0,0,bragg,auto_sparse,2990.000000,1.386352,0,0,0,voigt,voigt,0,1.32169920,0.08454895
3080.000000,1.313854,0.61553777,0.09327995,0,0,not_needed,0,0,bragg,auto_sparse,3000.000000,1.378172,0,0,0,voigt,voigt,0,1.31385418,0.08432261
3090.000000,1.305882,0.61638566,0.09426303,0,0,not_needed,0,0,bragg,auto_sparse,3010.000000,1.369848,0,0,0,voigt,voigt,0,1.30588213,0.08586370
3100.000000,1.298125,0.61686287,0.09347443,0,0,not_needed,0,0,bragg,auto_sparse,3020.000000,1.361549,0,0,0,voigt,voigt,0,1.29812470,0.08528756
3110.000000,1.290456,0.61733551,0.09413575,0,0,not_needed,0,0,bragg,auto_sparse,3030.000000,1.353404,0,0,0,voigt,voigt,0,1.29045613,0.08576957
3120.000000,1.282959,0.61772384,0.09293742,0,0,not_needed,0,0,bragg,auto_sparse,3040.000000,1.345450,0,0,0,voigt,voigt,0,1.28295948,0.08368175
3130.000000,1.275314,0.61826631,0.09214250,0,0,not_needed,0,0,bragg,auto_sparse,3050.000000,1.337480,0,0,0,voigt,voigt,0,1.27531376,0.08352808
3140.000000,1.267887,0.61769648,0.09298249,0,0,not_needed,0,0,bragg,auto_sparse,3060.000000,1.329442,0,0,0,voigt,voigt,0,1.26788735,0.08360999
3150.000000,1.260262,0.61588249,0.09230791,0,0,not_needed,0,0,bragg,auto_sparse,3070.000000,1.321699,0,0,0,voigt,voigt,0,1.26026196,0.08408283
3160.000000,1.252927,0.61129911,0.09333298,0,0,not_needed,0,0,bragg,auto_sparse,3080.000000,1.313854,0,0,0,voigt,voigt,0,1.25292742,0.08488040
3170.000000,1.245728,0.60405634,0.09231251,0,0,not_needed,0,0,bragg,auto_sparse,3090.000000,1.305882,0,0,0,voigt,voigt,0,1.24572804,0.08316859
3180.000000,1.238205,0.59557053,0.09191675,0,0,not_needed,0,0,bragg,auto_sparse,3100.000000,1.298125,0,0,0,voigt,voigt,0,1.23820545,0.08383068
3190.000000,1.231159,0.58640270,0.09182030,0,0,not_needed,0,0,bragg,auto_sparse,3110.000000,1.290456,0,0,0,voigt,voigt,0,1.23115879,0.08268445
3200.000000,1.223848,0.57991684,0.09210038,0,0,not_needed,0,0,bragg,auto_sparse,3120.000000,1.282959,0,0,0,voigt,voigt,0,1.22384780,0.08343964
3210.000000,1.216554,0.57763815,0.09062989,0,0,not_needed,0,0,bragg,auto_sparse,3130.000000,1.275314,0,0,0,voigt,voigt,0,1.21655381,0.08272261
3220.000000,1.209429,0.58006907,0.09194889,0,0,not_needed,0,0,bragg,auto_sparse,3140.000000,1.267887,0,0,0,voigt,voigt,0,1.20942860,0.08353636
3230.000000,1.202426,0.58665327,0.08998879,0,0,not_needed,0,0,bragg,auto_sparse,3150.000000,1.260262,0,0,0,voigt,voigt,0,1.20242572,0.08179309
3240.000000,1.195309,0.59613928,0.09019233,0,0,not_needed,0,0,bragg,auto_sparse,3160.000000,1.252927,0,0,0,voigt,voigt,0,1.19530910,0.08280711
3250.000000,1.188574,0.60593847,0.08978233,0,0,not_needed,0,0,bragg,auto_sparse,3170.000000,1.245728,0,0,0,voigt,voigt,0,1.18857395,0.08143418
3260.000000,1.181504,0.61506339,0.08974414,0,0,not_needed,0,0,bragg,auto_sparse,3180.000000,1.238205,0,0,0,voigt,voigt,0,1.18150428,0.08218561
3270.000000,1.174626,0.62170593,0.08975635,0,0,not_needed,0,0,bragg,auto_sparse,3190.000000,1.231159,0,0,0,voigt,voigt,0,1.17462597,0.08224863
3280.000000,1.167986,0.62577490,0.08908909,0,0,not_needed,0,0,bragg,auto_sparse,3200.000000,1.223848,0,0,0,voigt,voigt,0,1.16798564,0.08111034
3290.000000,1.161146,0.62854950,0.08873852,0,0,not_needed,0,0,bragg,auto_sparse,3210.000000,1.216554,0,0,0,voigt,voigt,0,1.16114643,0.08103726
3300.000000,1.154422,0.63037919,0.08867374,0,0,not_needed,0,0,bragg,auto_sparse,3220.000000,1.209429,0,0,0,voigt,voigt,0,1.15442172,0.08101678
3310.000000,1.147603,0.63218218,0.09033473,0,0,not_needed,0,0,bragg,auto_sparse,3230.000000,1.202426,0,0,0,voigt,voigt,0,1.14760270,0.08233941
3320.000000,1.140841,0.63404098,0.08933012,0,0,not_needed,0,0,bragg,auto_sparse,3240.000000,1.195309,0,0,0,voigt,voigt,0,1.14084110,0.08163911
3330.000000,1.134343,0.63566208,0.08952971,0,0,not_needed,0,0,bragg,auto_sparse,3250.000000,1.188574,0,0,0,voigt,voigt,0,1.13434301,0.08147291
3340.000000,1.127780,0.63735535,0.08932256,0,0,not_needed,0,0,bragg,auto_sparse,3260.000000,1.181504,0,0,0,voigt,voigt,0,1.12777985,0.08130285
3350.000000,1.121288,0.63876252,0.08928531,0,0,not_needed,0,0,bragg,auto_sparse,3270.000000,1.174626,0,0,0,voigt,voigt,0,1.12128831,0.08136015
