energy_ev,selected_grazing_angle_deg,order,efficiency,diffraction_angle_deg,retry_triggered,retry_attempts,retry_status,selected_efficiency_is_exact_zero,selected_efficiency_below_retry_threshold,theta_tracking_center_mode,theta_tracking_auto_classification,theta_tracking_previous_energy_ev,theta_tracking_previous_grazing_angle_deg,theta_tracking_used_previous_theta,theta_tracking_bragg_fallback_triggered,theta_tracking_continuity_rejected,precise_peak_selection_mode_requested,precise_peak_selection_mode_used,precise_peak_fit_fallback_used,precise_peak_fitted_center_deg,precise_peak_fitted_fwhm_deg
3160.0,1.252927421145274,-14,2.8883984758599376e-08,9.397871758615423,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-13,2.254050183967467e-08,9.06150382852887,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-12,1.421899354614012e-06,8.712271212035887,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-11,8.371346521247611e-06,8.348559529625433,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-10,2.335250160564204e-06,7.968386272927859,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-9,1.0342850847107848e-06,7.569271359634115,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-8,5.0100378533593064e-08,7.1480425365359395,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-7,1.8484548643758829e-06,6.700530417980758,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-6,4.429740280004171e-08,6.22106540511318,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-5,9.423983854251594e-06,5.70159199764376,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-4,8.364415740143984e-06,5.129970371162514,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-3,0.0007404870521298136,4.486311113680699,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-2,0.6112991056130498,3.733540416063292,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,-1,0.0032503693956365464,2.7845294811337595,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,0,0.00250156832339746,1.252927421145273,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3160.0,1.252927421145274,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3080.0,1.3138541814743425,0,0,0,voigt,voigt,0,1.252927421145274,0.08488040206718096
3170.0,1.2457280366608252,-15,4.4127475297267e-09,9.706651240642927,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-14,3.3593393258363735e-08,9.382305868876543,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-13,1.421140308785233e-08,9.046446682672851,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-12,1.440628953717621e-07,8.697739897874285,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-11,5.094540882450242e-06,8.334573006013628,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-10,1.1921956152407916e-06,7.954965725774187,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-9,9.589108078569923e-07,7.5564406555715635,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-8,5.481747074430755e-08,7.1358288079404275,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-7,4.023875532216064e-06,6.688964824250235,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-6,6.106912351258717e-08,6.210184123764606,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-5,1.0652317280192e-05,5.691437481815683,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-4,8.903533701932328e-06,5.120592762276516,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-3,0.0007178759789335565,4.4777688950808,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-2,0.6040563403344742,3.725894694822941,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,-1,0.0032438206178767343,2.7777868495931557,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,0,0.0025133253126897437,1.2457280366606653,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3170.0,1.2457280366608252,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3090.0,1.305882132203545,0,0,0,voigt,voigt,0,1.2457280366608252,0.08316859474628845
3180.0,1.2382054537304483,-15,4.564448524161939e-09,9.690625010505656,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-14,7.936415862721748e-09,9.366769057655986,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-13,1.7137333095984062e-09,9.03141455213246,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-12,7.576417518166658e-07,8.68322925730537,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-11,4.525072777437655e-06,8.320602483609662,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-10,7.334035941221748e-07,7.941556108448751,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-9,7.995491638201615e-07,7.54361531906531,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-8,5.5034500595239515e-08,7.1236142662374675,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-7,6.367665940471738e-06,6.677391434565635,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-6,7.160965052838677e-08,6.199286983439819,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-5,1.0159073922392681e-05,5.681257516254476,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-4,9.110891288038929e-06,5.111177801149225,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-3,0.0006980270782819866,4.4691735597722015,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-2,0.5955705321728678,3.7181725218702155,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,-1,0.0032027467433767024,2.770924188955277,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,0,0.0025419146680826445,1.2382054537304015,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3180.0,1.2382054537304483,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3100.0,1.2981247009257808,0,0,0,voigt,voigt,0,1.2382054537304483,0.08383068269551891
3190.0,1.2311587856484807,-15,1.074418247117029e-08,9.674733839356406,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-14,9.850327873119285e-09,9.35136701778346,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-13,8.683581569518198e-09,9.016517060186729,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-12,2.7476161835563936e-06,8.668853315396035,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-11,6.957722293757956e-05,8.30676696315038,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-10,1.2502268694104828e-06,7.92828210801278,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-9,8.078477439809031e-07,7.530926621401136,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-8,4.534450272584368e-08,7.111537929346326,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-7,8.164200156851215e-06,6.665958564162821,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-6,8.282671148296018e-08,6.18853374544949,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-5,8.087535605490456e-06,5.671226437585759,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-4,8.99992941272491e-06,5.101919277273652,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-3,0.0007042015649132507,4.460746743078971,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-2,0.5864026952321894,3.7106403034106563,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,-1,0.003157633773602796,2.7642989622053165,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,0,0.0026197839209141827,1.2311587856483754,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,1,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,2,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,3,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,4,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,5,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,6,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,7,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,8,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,9,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,10,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,11,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,12,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,13,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,14,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3190.0,1.2311587856484807,15,0.0,0.0,0,0,not_needed,0,0,bragg,auto_sparse,3110.0,1.2904561304289082,0,0,0,voigt,voigt,0,1.2311587856484807,0.0826844514422859
3200.0,1.2238478009150682,-15,1.3680346767664248e-08,9.658882192116536,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-14,4.645586381265763e-08,9.336000980632036,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-13,1.7318241167842713e-08,9.001651842814908,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-12,2.773870435059036e-06,8.654505678364913,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-11,0.00026123596554805006,8.292955492094904,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-10,1.3196658738168259e-06,7.915027557926308,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-9,9.451004591576887e-07,7.518252353944433,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-8,3.380584892117597e-08,7.09947047421835,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-7,8.707133282980238e-06,6.654528344700083,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-6,1.0150462461344747e-07,6.177776012872357,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
3200.0,1.2238478009150682,-5,5.1668434163505295e-06,5.6611824312314525,0,0,not_needed,0,0,bragg,auto_sparse,3120.0,1.2829594833604308,0,0,0,voigt,voigt,0,1.2238478009150682,0.08343963514140765
